source_id,target_id,relationship_type,evidence_source
C001050,A0001746,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000871,A0001747,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001357,A0001748,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001266,A0001749,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000036,A0001750,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000351,A0001751,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001699,A0001752,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001455,A0001753,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001742,A0001754,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000626,A0001755,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001424,A0001756,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000143,A0001757,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001576,A0001758,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001268,A0001759,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000955,A0001760,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000196,A0001761,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001414,A0001762,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001784,A0001763,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001071,A0001764,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000742,A0001765,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000058,A0001766,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000760,A0001767,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001713,A0001768,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001664,A0001769,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000568,A0001770,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001757,A0001771,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001706,A0001772,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001714,A0001773,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000197,A0001774,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000389,A0001775,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001328,A0001776,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001319,A0001777,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000553,A0001778,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001094,A0001779,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001740,A0001780,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000617,A0001781,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001097,A0001782,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001128,A0001783,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000298,A0001784,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000454,A0001785,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001722,A0001786,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001623,A0001787,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000930,A0001788,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000525,A0001789,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000639,A0001790,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001730,A0001791,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000646,A0001792,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001679,A0001793,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001189,A0001794,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001673,A0001795,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000942,A0001796,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001528,A0001797,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000820,A0001798,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000686,A0001799,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000055,A0001800,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001290,A0001801,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000041,A0001802,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000944,A0001803,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000163,A0001804,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000038,A0001805,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000139,A0001806,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001699,A0001807,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000434,A0001808,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001429,A0001809,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001178,A0001810,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001473,A0001811,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001443,A0001812,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001485,A0001813,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000864,A0001814,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000932,A0001815,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001308,A0001816,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000671,A0001817,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000017,A0001818,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000194,A0001819,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001310,A0001820,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001545,A0001821,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000207,A0001822,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001069,A0001823,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001642,A0001824,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001233,A0001825,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001189,A0001826,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000397,A0001827,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000353,A0001828,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001282,A0001829,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001286,A0001830,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000109,A0001831,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001510,A0001832,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001518,A0001833,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001183,A0001834,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000331,A0001835,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000543,A0001836,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000272,A0001837,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000436,A0001838,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001681,A0001839,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000662,A0001840,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000907,A0001841,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001373,A0001842,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001702,A0001843,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001797,A0001844,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001383,A0001845,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001667,A0001846,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000159,A0001847,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000673,A0001848,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000501,A0001849,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001279,A0001850,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000315,A0001851,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000545,A0001852,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001444,A0001853,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001703,A0001854,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000843,A0001855,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001536,A0001856,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000076,A0001857,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000071,A0001858,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000789,A0001859,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000705,A0001860,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000312,A0001861,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000164,A0001862,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001533,A0001863,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000161,A0001864,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000493,A0001865,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001344,A0001866,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001173,A0001867,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001521,A0001868,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000296,A0001869,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000461,A0001870,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000719,A0001871,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001691,A0001872,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001318,A0001873,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001143,A0001874,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000379,A0001875,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001010,A0001876,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001619,A0001877,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001372,A0001878,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000230,A0001879,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000485,A0001880,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000633,A0001881,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000729,A0001882,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001038,A0001883,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001414,A0001884,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000083,A0001885,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001663,A0001886,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001184,A0001887,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000795,A0001888,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000579,A0001889,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001546,A0001890,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000539,A0001891,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000524,A0001892,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001342,A0001893,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001310,A0001894,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000134,A0001895,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001665,A0001896,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001551,A0001897,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001278,A0001898,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001731,A0001899,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000417,A0001900,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000841,A0001901,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001008,A0001902,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000623,A0001903,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001683,A0001904,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000131,A0001905,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000426,A0001906,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000775,A0001907,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000142,A0001908,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001416,A0001909,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001231,A0001910,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000263,A0001911,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000911,A0001912,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001771,A0001913,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000890,A0001914,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001548,A0001915,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000173,A0001916,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000512,A0001917,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000538,A0001918,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000496,A0001919,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001347,A0001920,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000220,A0001921,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000168,A0001922,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001587,A0001923,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001172,A0001924,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000644,A0001925,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001384,A0001926,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000822,A0001927,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001109,A0001928,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001505,A0001929,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000339,A0001930,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001281,A0001931,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000273,A0001932,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000260,A0001933,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001139,A0001934,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001650,A0001935,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000559,A0001936,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000282,A0001937,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001527,A0001938,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000028,A0001939,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000325,A0001940,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001271,A0001941,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001709,A0001942,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000947,A0001943,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001456,A0001944,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000030,A0001945,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001148,A0001946,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000408,A0001947,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000245,A0001948,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001082,A0001949,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001322,A0001950,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000301,A0001951,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001265,A0001952,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001525,A0001953,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000176,A0001954,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001331,A0001955,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000706,A0001956,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001711,A0001957,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001326,A0001958,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001315,A0001959,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000847,A0001960,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001517,A0001961,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000670,A0001962,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000507,A0001963,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000509,A0001964,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001502,A0001965,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000499,A0001966,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001470,A0001967,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000177,A0001968,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000484,A0001969,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001726,A0001970,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001765,A0001971,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001475,A0001972,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000228,A0001973,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000128,A0001974,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000500,A0001975,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000529,A0001976,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001188,A0001977,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000111,A0001978,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000477,A0001979,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000310,A0001980,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000982,A0001981,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000086,A0001982,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001106,A0001983,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000286,A0001984,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001779,A0001985,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000917,A0001986,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000828,A0001987,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001235,A0001988,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001239,A0001989,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000670,A0001990,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000087,A0001991,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000452,A0001992,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001119,A0001993,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000374,A0001994,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000658,A0001995,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000700,A0001996,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000431,A0001997,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000698,A0001998,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000409,A0001999,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000432,A0002000,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001221,A0002001,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001650,A0002002,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000258,A0002003,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000583,A0002004,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000615,A0002005,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001021,A0002006,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000991,A0002007,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000353,A0002008,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001083,A0002009,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000316,A0002010,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000236,A0002011,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000782,A0002012,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000765,A0002013,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000284,A0002014,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000614,A0002015,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001569,A0002016,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000027,A0002017,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001406,A0002018,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000031,A0002019,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000736,A0002020,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000217,A0002021,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000935,A0002022,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001072,A0002023,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001255,A0002024,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001711,A0002025,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001736,A0002026,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001014,A0002027,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000188,A0002028,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001524,A0002029,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001796,A0002030,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001588,A0002031,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000679,A0002032,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000801,A0002033,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001355,A0002034,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001135,A0002035,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001684,A0002036,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000222,A0002037,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000730,A0002038,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000516,A0002039,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000888,A0002040,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000707,A0002041,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001242,A0002042,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001447,A0002043,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001597,A0002044,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001234,A0002045,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000981,A0002046,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000766,A0002047,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000895,A0002048,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001584,A0002049,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000257,A0002050,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001573,A0002051,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000776,A0002052,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000630,A0002053,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001103,A0002054,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000971,A0002055,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001402,A0002056,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001487,A0002057,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001692,A0002058,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001629,A0002059,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000704,A0002060,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001729,A0002061,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001786,A0002062,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001526,A0002063,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001110,A0002064,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000799,A0002065,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000741,A0002066,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001487,A0002067,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000805,A0002068,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000969,A0002069,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000882,A0002070,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000474,A0002071,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000605,A0002072,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001402,A0002073,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001048,A0002074,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001237,A0002075,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001635,A0002076,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001562,A0002077,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001717,A0002078,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000939,A0002079,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001259,A0002080,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001752,A0002081,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001398,A0002082,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000171,A0002083,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000763,A0002084,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000135,A0002085,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000343,A0002086,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000513,A0002087,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001464,A0002088,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001291,A0002089,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001639,A0002090,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000495,A0002091,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001741,A0002092,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000341,A0002093,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000928,A0002094,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
