customer_id,customer_label,customer_type,segment,residence_country,onboarding_channel,onboarding_date,pep_flag,synthetic_watchlist_match,occupation_risk,expected_monthly_turnover_try,expected_tx_count_30d,kyc_review_due_date,beneficial_owner_complete,source_of_funds_verified,data_class
C000633,Synthetic Customer 000633,CORPORATE,SME,TR,DIGITAL,2020-09-14,False,False,LOW,390683.710000,29,2025-11-09,True,True,CONTROLLED_SYNTHETIC
C000634,Synthetic Customer 000634,CORPORATE,CORPORATE,TR,RELATIONSHIP_MANAGER,2016-09-01,False,False,HIGH,572379.420000,22,2025-12-25,True,True,CONTROLLED_SYNTHETIC
C000635,Synthetic Customer 000635,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2022-03-08,False,False,LOW,327833.870000,34,2026-11-07,True,True,CONTROLLED_SYNTHETIC
C000636,Synthetic Customer 000636,INDIVIDUAL,AFFLUENT,TR,BRANCH,2026-02-24,False,False,MEDIUM,71255.110000,22,2027-05-25,True,True,CONTROLLED_SYNTHETIC
C000637,Synthetic Customer 000637,INDIVIDUAL,MASS,TR,DIGITAL,2016-11-07,False,False,HIGH,104329.190000,26,2026-05-09,True,True,CONTROLLED_SYNTHETIC
C000638,Synthetic Customer 000638,INDIVIDUAL,AFFLUENT,AE,RELATIONSHIP_MANAGER,2021-07-15,False,False,LOW,63287.490000,31,2026-01-03,True,True,CONTROLLED_SYNTHETIC
C000639,Synthetic Customer 000639,CORPORATE,SME,DE,BRANCH,2020-04-09,False,False,LOW,35184.340000,28,2027-03-02,True,True,CONTROLLED_SYNTHETIC
C000640,Synthetic Customer 000640,INDIVIDUAL,MASS,TR,BRANCH,2021-09-28,False,False,LOW,20764.500000,24,2026-02-15,True,True,CONTROLLED_SYNTHETIC
C000641,Synthetic Customer 000641,INDIVIDUAL,MASS,TR,BRANCH,2024-05-15,False,False,LOW,61441.280000,27,2026-09-02,True,True,CONTROLLED_SYNTHETIC
C000642,Synthetic Customer 000642,INDIVIDUAL,MASS,DE,BRANCH,2018-04-01,False,False,MEDIUM,184103.630000,26,2026-11-30,True,True,CONTROLLED_SYNTHETIC
C000643,Synthetic Customer 000643,INDIVIDUAL,AFFLUENT,US,DIGITAL,2025-10-16,False,False,MEDIUM,96757.830000,31,2026-06-07,True,True,CONTROLLED_SYNTHETIC
C000644,Synthetic Customer 000644,INDIVIDUAL,MASS,TR,BRANCH,2020-11-09,False,False,LOW,377191.830000,18,2027-05-21,True,True,CONTROLLED_SYNTHETIC
C000645,Synthetic Customer 000645,INDIVIDUAL,MASS,AE,BRANCH,2019-02-06,False,False,HIGH,239597.190000,29,2027-04-23,True,True,CONTROLLED_SYNTHETIC
C000646,Synthetic Customer 000646,INDIVIDUAL,MASS,TR,BRANCH,2019-10-13,False,False,MEDIUM,64690.400000,30,2026-07-12,True,True,CONTROLLED_SYNTHETIC
C000647,Synthetic Customer 000647,CORPORATE,CORPORATE,TR,BRANCH,2019-01-28,False,False,MEDIUM,74216.200000,36,2027-05-10,True,True,CONTROLLED_SYNTHETIC
C000648,Synthetic Customer 000648,INDIVIDUAL,MASS,DE,DIGITAL,2019-12-26,False,False,LOW,116868.740000,36,2027-08-05,True,True,CONTROLLED_SYNTHETIC
C000649,Synthetic Customer 000649,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2023-01-21,False,False,LOW,97395.190000,27,2027-04-18,True,True,CONTROLLED_SYNTHETIC
C000650,Synthetic Customer 000650,CORPORATE,SME,TR,BRANCH,2021-08-04,False,False,LOW,127766.720000,20,2027-03-30,True,True,CONTROLLED_SYNTHETIC
C000651,Synthetic Customer 000651,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2023-09-20,False,False,MEDIUM,201181.250000,24,2027-09-20,True,True,CONTROLLED_SYNTHETIC
C000652,Synthetic Customer 000652,INDIVIDUAL,MASS,AE,BRANCH,2021-10-19,False,False,LOW,72978.020000,26,2027-02-25,True,False,CONTROLLED_SYNTHETIC
C000653,Synthetic Customer 000653,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2018-08-24,False,False,LOW,49442.860000,29,2026-11-08,True,True,CONTROLLED_SYNTHETIC
C000654,Synthetic Customer 000654,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2024-11-26,False,False,LOW,363245.360000,33,2027-08-15,True,True,CONTROLLED_SYNTHETIC
C000655,Synthetic Customer 000655,INDIVIDUAL,MASS,US,BRANCH,2017-12-16,False,False,LOW,333936.600000,26,2027-05-20,True,True,CONTROLLED_SYNTHETIC
C000656,Synthetic Customer 000656,INDIVIDUAL,MASS,TR,BRANCH,2024-02-15,False,False,LOW,660115.250000,31,2027-07-29,True,True,CONTROLLED_SYNTHETIC
C000657,Synthetic Customer 000657,INDIVIDUAL,MASS,TR,BRANCH,2024-05-22,False,False,LOW,29814.700000,36,2025-08-21,True,True,CONTROLLED_SYNTHETIC
C000658,Synthetic Customer 000658,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2019-10-24,False,False,LOW,97521.890000,23,2027-09-04,True,True,CONTROLLED_SYNTHETIC
C000659,Synthetic Customer 000659,INDIVIDUAL,MASS,TR,DIGITAL,2017-11-18,False,False,LOW,9109.950000,36,2025-07-24,True,True,CONTROLLED_SYNTHETIC
C000660,Synthetic Customer 000660,INDIVIDUAL,MASS,TR,BRANCH,2025-07-27,False,False,MEDIUM,162902.520000,31,2026-04-08,True,True,CONTROLLED_SYNTHETIC
C000661,Synthetic Customer 000661,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2018-07-06,False,False,LOW,631184.650000,28,2027-04-20,True,True,CONTROLLED_SYNTHETIC
C000662,Synthetic Customer 000662,INDIVIDUAL,MASS,TR,DIGITAL,2018-06-30,False,False,MEDIUM,197964.090000,29,2027-06-17,True,True,CONTROLLED_SYNTHETIC
C000663,Synthetic Customer 000663,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2017-07-13,False,False,LOW,78014.880000,30,2026-02-19,True,True,CONTROLLED_SYNTHETIC
C000664,Synthetic Customer 000664,INDIVIDUAL,MASS,DE,BRANCH,2017-08-28,False,False,LOW,59628.700000,43,2025-07-28,True,True,CONTROLLED_SYNTHETIC
C000665,Synthetic Customer 000665,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2021-11-29,False,False,LOW,22586.650000,29,2027-06-20,True,True,CONTROLLED_SYNTHETIC
C000666,Synthetic Customer 000666,INDIVIDUAL,AFFLUENT,TR,BRANCH,2020-06-16,False,False,LOW,34878.120000,27,2026-09-26,True,True,CONTROLLED_SYNTHETIC
C000667,Synthetic Customer 000667,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2021-12-01,False,False,LOW,424658.640000,27,2025-09-29,True,True,CONTROLLED_SYNTHETIC
C000668,Synthetic Customer 000668,INDIVIDUAL,MASS,TR,BRANCH,2018-12-18,False,False,LOW,83949.960000,20,2025-09-22,True,True,CONTROLLED_SYNTHETIC
C000669,Synthetic Customer 000669,INDIVIDUAL,MASS,TR,BRANCH,2021-07-09,False,False,MEDIUM,37030.650000,30,2026-10-26,True,True,CONTROLLED_SYNTHETIC
C000670,Synthetic Customer 000670,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2019-05-15,False,False,LOW,59794.860000,19,2027-06-09,True,True,CONTROLLED_SYNTHETIC
C000671,Synthetic Customer 000671,CORPORATE,COMMERCIAL,TR,DIGITAL,2022-09-16,False,False,LOW,93604.060000,31,2025-10-31,True,True,CONTROLLED_SYNTHETIC
C000672,Synthetic Customer 000672,INDIVIDUAL,AFFLUENT,DE,RELATIONSHIP_MANAGER,2022-05-06,False,False,MEDIUM,44701.030000,31,2026-07-22,True,True,CONTROLLED_SYNTHETIC
C000673,Synthetic Customer 000673,INDIVIDUAL,PRIVATE,TR,DIGITAL,2019-02-15,False,False,MEDIUM,149459.240000,24,2025-08-06,True,True,CONTROLLED_SYNTHETIC
C000674,Synthetic Customer 000674,INDIVIDUAL,MASS,TR,BRANCH,2022-02-13,False,False,MEDIUM,101890.520000,35,2025-09-08,True,True,CONTROLLED_SYNTHETIC
C000675,Synthetic Customer 000675,INDIVIDUAL,PRIVATE,TR,DIGITAL,2019-05-31,False,False,LOW,150451.850000,24,2025-12-25,True,True,CONTROLLED_SYNTHETIC
C000676,Synthetic Customer 000676,INDIVIDUAL,AFFLUENT,GB,BRANCH,2026-06-01,False,False,LOW,8000.000000,34,2026-04-28,True,True,CONTROLLED_SYNTHETIC
C000677,Synthetic Customer 000677,INDIVIDUAL,AFFLUENT,AE,RELATIONSHIP_MANAGER,2019-12-08,False,False,LOW,75477.950000,27,2025-12-10,True,True,CONTROLLED_SYNTHETIC
C000678,Synthetic Customer 000678,CORPORATE,CORPORATE,TR,BRANCH,2020-10-07,False,False,MEDIUM,338017.460000,38,2025-08-08,False,True,CONTROLLED_SYNTHETIC
C000679,Synthetic Customer 000679,INDIVIDUAL,MASS,TR,DIGITAL,2018-12-24,True,False,MEDIUM,219400.750000,28,2027-08-02,True,True,CONTROLLED_SYNTHETIC
C000680,Synthetic Customer 000680,INDIVIDUAL,MASS,TR,DIGITAL,2019-02-24,False,False,LOW,127279.810000,20,2027-05-12,True,True,CONTROLLED_SYNTHETIC
C000681,Synthetic Customer 000681,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2025-06-08,False,False,LOW,175274.690000,28,2026-06-30,True,True,CONTROLLED_SYNTHETIC
C000682,Synthetic Customer 000682,INDIVIDUAL,MASS,TR,DIGITAL,2020-01-03,False,False,LOW,40883.690000,23,2026-11-09,True,True,CONTROLLED_SYNTHETIC
C000683,Synthetic Customer 000683,INDIVIDUAL,MASS,TR,DIGITAL,2022-07-09,False,False,MEDIUM,102281.210000,25,2027-09-09,True,False,CONTROLLED_SYNTHETIC
C000684,Synthetic Customer 000684,CORPORATE,COMMERCIAL,GB,DIGITAL,2017-06-13,False,False,LOW,50352.050000,22,2026-05-06,True,True,CONTROLLED_SYNTHETIC
C000685,Synthetic Customer 000685,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2025-01-06,False,False,MEDIUM,28796.180000,29,2026-04-24,True,True,CONTROLLED_SYNTHETIC
C000686,Synthetic Customer 000686,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2019-07-31,False,False,LOW,42752.680000,29,2025-09-11,True,True,CONTROLLED_SYNTHETIC
C000687,Synthetic Customer 000687,INDIVIDUAL,MASS,US,DIGITAL,2020-11-01,False,False,LOW,501453.800000,22,2025-10-14,True,True,CONTROLLED_SYNTHETIC
C000688,Synthetic Customer 000688,INDIVIDUAL,MASS,TR,BRANCH,2024-01-09,True,False,LOW,20979.040000,27,2025-12-19,True,False,CONTROLLED_SYNTHETIC
C000689,Synthetic Customer 000689,INDIVIDUAL,MASS,TR,BRANCH,2018-11-22,False,False,HIGH,55961.080000,29,2027-02-13,True,True,CONTROLLED_SYNTHETIC
C000690,Synthetic Customer 000690,INDIVIDUAL,MASS,TR,BRANCH,2020-08-18,False,False,LOW,27848.090000,25,2026-08-31,True,True,CONTROLLED_SYNTHETIC
C000691,Synthetic Customer 000691,INDIVIDUAL,AFFLUENT,TR,BRANCH,2025-02-22,False,False,MEDIUM,499255.350000,35,2025-07-07,True,True,CONTROLLED_SYNTHETIC
C000692,Synthetic Customer 000692,INDIVIDUAL,AFFLUENT,TR,BRANCH,2025-10-16,False,False,LOW,91856.270000,26,2026-05-05,True,True,CONTROLLED_SYNTHETIC
C000693,Synthetic Customer 000693,INDIVIDUAL,AFFLUENT,TR,BRANCH,2018-07-21,False,False,MEDIUM,464397.590000,30,2027-01-11,True,True,CONTROLLED_SYNTHETIC
C000694,Synthetic Customer 000694,CORPORATE,SME,TR,DIGITAL,2022-04-14,False,False,LOW,8000.000000,30,2025-09-23,True,True,CONTROLLED_SYNTHETIC
C000695,Synthetic Customer 000695,INDIVIDUAL,MASS,TR,DIGITAL,2022-02-18,False,False,MEDIUM,301414.610000,39,2027-08-09,True,True,CONTROLLED_SYNTHETIC
C000696,Synthetic Customer 000696,CORPORATE,SME,TR,DIGITAL,2016-10-14,False,False,LOW,25733.930000,22,2027-07-28,True,True,CONTROLLED_SYNTHETIC
C000697,Synthetic Customer 000697,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2018-07-29,False,False,LOW,25146.260000,29,2026-07-13,True,True,CONTROLLED_SYNTHETIC
C000698,Synthetic Customer 000698,INDIVIDUAL,MASS,TR,DIGITAL,2024-07-05,False,False,LOW,149600.150000,29,2027-05-03,True,True,CONTROLLED_SYNTHETIC
C000699,Synthetic Customer 000699,INDIVIDUAL,MASS,US,BRANCH,2018-05-31,False,False,LOW,118041.010000,29,2027-06-03,True,False,CONTROLLED_SYNTHETIC
C000700,Synthetic Customer 000700,INDIVIDUAL,MASS,TR,DIGITAL,2019-07-02,False,False,LOW,16098.240000,30,2026-11-30,True,True,CONTROLLED_SYNTHETIC
C000701,Synthetic Customer 000701,INDIVIDUAL,PRIVATE,GE,DIGITAL,2023-02-04,False,False,LOW,163442.570000,22,2026-12-31,True,True,CONTROLLED_SYNTHETIC
C000702,Synthetic Customer 000702,INDIVIDUAL,MASS,TR,BRANCH,2019-01-29,False,False,MEDIUM,107546.100000,28,2026-05-17,True,True,CONTROLLED_SYNTHETIC
C000703,Synthetic Customer 000703,INDIVIDUAL,MASS,TR,BRANCH,2022-11-03,False,False,MEDIUM,1137576.330000,30,2027-05-15,True,True,CONTROLLED_SYNTHETIC
C000704,Synthetic Customer 000704,CORPORATE,SME,GE,DIGITAL,2020-10-15,False,False,MEDIUM,102460.980000,25,2026-12-24,True,True,CONTROLLED_SYNTHETIC
C000705,Synthetic Customer 000705,INDIVIDUAL,AFFLUENT,GB,BRANCH,2018-10-31,False,False,MEDIUM,10418.030000,24,2025-11-25,True,True,CONTROLLED_SYNTHETIC
C000706,Synthetic Customer 000706,INDIVIDUAL,MASS,TR,BRANCH,2018-04-27,False,False,MEDIUM,41879.590000,17,2027-06-04,True,False,CONTROLLED_SYNTHETIC
C000707,Synthetic Customer 000707,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2023-06-30,False,False,LOW,9821.830000,25,2025-07-02,True,True,CONTROLLED_SYNTHETIC
C000708,Synthetic Customer 000708,INDIVIDUAL,AFFLUENT,DE,DIGITAL,2025-10-09,False,False,HIGH,80804.720000,26,2026-06-28,True,True,CONTROLLED_SYNTHETIC
C000709,Synthetic Customer 000709,INDIVIDUAL,MASS,TR,BRANCH,2018-09-20,False,False,LOW,537069.330000,27,2026-07-09,True,True,CONTROLLED_SYNTHETIC
C000710,Synthetic Customer 000710,INDIVIDUAL,MASS,TR,DIGITAL,2017-11-03,False,False,LOW,36781.570000,32,2026-08-05,True,True,CONTROLLED_SYNTHETIC
C000711,Synthetic Customer 000711,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2021-10-12,False,False,LOW,20211.500000,27,2026-02-15,True,True,CONTROLLED_SYNTHETIC
C000712,Synthetic Customer 000712,INDIVIDUAL,MASS,TR,DIGITAL,2018-05-01,False,False,HIGH,60359.260000,32,2026-11-02,True,True,CONTROLLED_SYNTHETIC
C000713,Synthetic Customer 000713,CORPORATE,SME,TR,DIGITAL,2024-12-03,False,False,LOW,150361.040000,23,2026-08-02,True,True,CONTROLLED_SYNTHETIC
C000714,Synthetic Customer 000714,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2021-02-10,False,False,HIGH,26037.650000,24,2026-10-04,True,True,CONTROLLED_SYNTHETIC
C000715,Synthetic Customer 000715,INDIVIDUAL,MASS,TR,DIGITAL,2021-08-04,False,False,LOW,8356.910000,37,2026-10-19,True,True,CONTROLLED_SYNTHETIC
C000716,Synthetic Customer 000716,INDIVIDUAL,AFFLUENT,TR,BRANCH,2022-04-01,False,False,LOW,47674.690000,23,2026-08-01,True,True,CONTROLLED_SYNTHETIC
C000717,Synthetic Customer 000717,INDIVIDUAL,MASS,TR,BRANCH,2019-04-27,False,False,HIGH,8000.000000,21,2027-09-25,True,True,CONTROLLED_SYNTHETIC
C000718,Synthetic Customer 000718,INDIVIDUAL,MASS,TR,BRANCH,2018-04-13,False,False,LOW,43569.550000,24,2025-12-07,True,True,CONTROLLED_SYNTHETIC
C000719,Synthetic Customer 000719,INDIVIDUAL,MASS,TR,BRANCH,2020-04-25,False,False,LOW,232556.080000,26,2026-01-06,True,False,CONTROLLED_SYNTHETIC
C000720,Synthetic Customer 000720,CORPORATE,SME,RS,DIGITAL,2020-09-03,False,False,MEDIUM,165117.030000,39,2026-10-24,False,True,CONTROLLED_SYNTHETIC
C000721,Synthetic Customer 000721,INDIVIDUAL,MASS,TR,BRANCH,2016-09-02,False,False,LOW,60938.990000,27,2027-10-07,True,True,CONTROLLED_SYNTHETIC
C000722,Synthetic Customer 000722,INDIVIDUAL,MASS,TR,DIGITAL,2017-07-29,False,False,LOW,54214.640000,27,2027-04-10,True,True,CONTROLLED_SYNTHETIC
C000723,Synthetic Customer 000723,INDIVIDUAL,MASS,TR,DIGITAL,2026-01-14,False,False,LOW,530257.830000,37,2026-11-20,True,True,CONTROLLED_SYNTHETIC
C000724,Synthetic Customer 000724,INDIVIDUAL,MASS,TR,DIGITAL,2018-06-15,False,True,LOW,33183.830000,28,2026-07-13,True,True,CONTROLLED_SYNTHETIC
C000725,Synthetic Customer 000725,CORPORATE,SME,TR,DIGITAL,2023-04-25,False,False,LOW,70030.500000,34,2025-10-16,True,False,CONTROLLED_SYNTHETIC
C000726,Synthetic Customer 000726,CORPORATE,SME,TR,DIGITAL,2024-03-08,False,False,LOW,17938.260000,27,2027-05-08,True,True,CONTROLLED_SYNTHETIC
C000727,Synthetic Customer 000727,INDIVIDUAL,AFFLUENT,GB,DIGITAL,2023-04-30,False,False,LOW,40289.200000,22,2027-01-07,True,True,CONTROLLED_SYNTHETIC
C000728,Synthetic Customer 000728,INDIVIDUAL,MASS,TR,DIGITAL,2021-08-17,False,False,LOW,181746.380000,31,2027-08-22,True,True,CONTROLLED_SYNTHETIC
C000729,Synthetic Customer 000729,INDIVIDUAL,MASS,TR,DIGITAL,2018-03-09,False,False,MEDIUM,107997.730000,22,2026-07-09,True,True,CONTROLLED_SYNTHETIC
C000730,Synthetic Customer 000730,INDIVIDUAL,MASS,TR,BRANCH,2017-10-24,False,False,LOW,172840.390000,25,2027-02-11,True,True,CONTROLLED_SYNTHETIC
C000731,Synthetic Customer 000731,INDIVIDUAL,MASS,TR,DIGITAL,2025-07-18,False,False,MEDIUM,44240.050000,22,2026-06-30,True,True,CONTROLLED_SYNTHETIC
C000732,Synthetic Customer 000732,INDIVIDUAL,AFFLUENT,GE,RELATIONSHIP_MANAGER,2022-06-28,False,False,LOW,117247.020000,36,2026-12-21,True,True,CONTROLLED_SYNTHETIC
C000733,Synthetic Customer 000733,CORPORATE,SME,TR,DIGITAL,2022-07-13,False,False,MEDIUM,30240.680000,30,2027-03-11,True,False,CONTROLLED_SYNTHETIC
C000734,Synthetic Customer 000734,INDIVIDUAL,MASS,RS,DIGITAL,2020-10-30,False,False,MEDIUM,815371.270000,35,2026-06-12,True,True,CONTROLLED_SYNTHETIC
C000735,Synthetic Customer 000735,INDIVIDUAL,MASS,TR,BRANCH,2023-05-21,False,False,LOW,48550.920000,32,2025-11-06,True,True,CONTROLLED_SYNTHETIC
C000736,Synthetic Customer 000736,INDIVIDUAL,AFFLUENT,US,DIGITAL,2020-07-27,False,False,LOW,49786.940000,23,2025-10-18,True,True,CONTROLLED_SYNTHETIC
C000737,Synthetic Customer 000737,CORPORATE,SME,TR,BRANCH,2026-04-29,False,False,LOW,44800.760000,40,2025-11-10,True,True,CONTROLLED_SYNTHETIC
C000738,Synthetic Customer 000738,INDIVIDUAL,AFFLUENT,TR,BRANCH,2018-12-18,False,False,LOW,444741.430000,25,2027-07-13,True,True,CONTROLLED_SYNTHETIC
C000739,Synthetic Customer 000739,INDIVIDUAL,MASS,TR,DIGITAL,2024-02-21,False,False,LOW,397261.580000,32,2026-07-16,True,True,CONTROLLED_SYNTHETIC
C000740,Synthetic Customer 000740,INDIVIDUAL,MASS,TR,BRANCH,2023-11-17,False,False,LOW,228174.830000,36,2026-05-15,True,True,CONTROLLED_SYNTHETIC
C000741,Synthetic Customer 000741,INDIVIDUAL,MASS,TR,DIGITAL,2024-10-05,False,False,MEDIUM,8372.830000,27,2026-03-06,True,True,CONTROLLED_SYNTHETIC
C000742,Synthetic Customer 000742,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2025-11-16,False,False,LOW,109093.940000,19,2027-09-17,True,True,CONTROLLED_SYNTHETIC
C000743,Synthetic Customer 000743,INDIVIDUAL,MASS,TR,DIGITAL,2019-03-07,False,False,LOW,95128.910000,26,2025-08-05,True,True,CONTROLLED_SYNTHETIC
C000744,Synthetic Customer 000744,INDIVIDUAL,MASS,GB,BRANCH,2024-02-03,False,False,MEDIUM,294606.460000,29,2025-08-19,True,True,CONTROLLED_SYNTHETIC
C000745,Synthetic Customer 000745,INDIVIDUAL,MASS,TR,DIGITAL,2023-01-22,False,False,MEDIUM,112604.040000,29,2026-02-04,True,True,CONTROLLED_SYNTHETIC
C000746,Synthetic Customer 000746,INDIVIDUAL,PRIVATE,TR,BRANCH,2017-02-25,False,False,HIGH,24603.760000,38,2026-01-05,True,True,CONTROLLED_SYNTHETIC
C000747,Synthetic Customer 000747,INDIVIDUAL,PRIVATE,TR,DIGITAL,2021-11-27,False,False,LOW,57874.430000,27,2026-05-24,True,True,CONTROLLED_SYNTHETIC
C000748,Synthetic Customer 000748,INDIVIDUAL,MASS,TR,BRANCH,2020-07-02,False,False,MEDIUM,19789.060000,25,2026-10-01,True,True,CONTROLLED_SYNTHETIC
C000749,Synthetic Customer 000749,INDIVIDUAL,PRIVATE,GE,RELATIONSHIP_MANAGER,2018-03-21,False,False,LOW,111915.900000,28,2026-02-17,True,True,CONTROLLED_SYNTHETIC
C000750,Synthetic Customer 000750,INDIVIDUAL,MASS,TR,BRANCH,2018-10-16,False,False,LOW,27844.080000,36,2027-08-18,True,True,CONTROLLED_SYNTHETIC
C000751,Synthetic Customer 000751,INDIVIDUAL,MASS,TR,DIGITAL,2020-04-14,False,False,LOW,108057.880000,27,2026-09-30,True,True,CONTROLLED_SYNTHETIC
C000752,Synthetic Customer 000752,INDIVIDUAL,MASS,TR,BRANCH,2023-12-22,False,False,LOW,120965.560000,28,2026-02-16,True,True,CONTROLLED_SYNTHETIC
C000753,Synthetic Customer 000753,CORPORATE,COMMERCIAL,TR,DIGITAL,2017-10-06,False,False,MEDIUM,8000.000000,25,2026-05-20,True,True,CONTROLLED_SYNTHETIC
C000754,Synthetic Customer 000754,INDIVIDUAL,MASS,TR,DIGITAL,2023-01-02,False,False,MEDIUM,33116.540000,23,2025-08-01,True,True,CONTROLLED_SYNTHETIC
C000755,Synthetic Customer 000755,CORPORATE,COMMERCIAL,TR,DIGITAL,2022-08-17,True,False,MEDIUM,36038.170000,25,2025-11-16,True,True,CONTROLLED_SYNTHETIC
C000756,Synthetic Customer 000756,CORPORATE,CORPORATE,TR,DIGITAL,2022-01-26,False,False,LOW,69741.850000,32,2027-09-06,True,True,CONTROLLED_SYNTHETIC
C000757,Synthetic Customer 000757,INDIVIDUAL,AFFLUENT,TR,RELATIONSHIP_MANAGER,2025-12-23,False,False,LOW,46020.700000,30,2026-04-11,True,True,CONTROLLED_SYNTHETIC
C000758,Synthetic Customer 000758,INDIVIDUAL,MASS,TR,BRANCH,2025-07-04,False,False,LOW,23462.850000,27,2027-08-06,True,True,CONTROLLED_SYNTHETIC
C000759,Synthetic Customer 000759,INDIVIDUAL,MASS,TR,BRANCH,2016-11-04,False,False,MEDIUM,288890.250000,28,2027-03-31,True,True,CONTROLLED_SYNTHETIC
C000760,Synthetic Customer 000760,INDIVIDUAL,PRIVATE,TR,DIGITAL,2018-11-16,False,False,HIGH,1334839.960000,20,2026-11-09,True,True,CONTROLLED_SYNTHETIC
C000761,Synthetic Customer 000761,CORPORATE,CORPORATE,TR,BRANCH,2020-03-21,False,False,LOW,141497.520000,24,2026-12-19,False,True,CONTROLLED_SYNTHETIC
C000762,Synthetic Customer 000762,INDIVIDUAL,MASS,US,DIGITAL,2017-12-25,False,False,LOW,142871.590000,24,2025-08-24,True,True,CONTROLLED_SYNTHETIC
C000763,Synthetic Customer 000763,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2022-06-24,False,False,LOW,146716.590000,27,2026-09-26,True,True,CONTROLLED_SYNTHETIC
C000764,Synthetic Customer 000764,CORPORATE,SME,GB,DIGITAL,2020-06-24,False,False,MEDIUM,21585.970000,18,2027-10-10,True,True,CONTROLLED_SYNTHETIC
C000765,Synthetic Customer 000765,INDIVIDUAL,PRIVATE,TR,BRANCH,2019-05-06,False,False,MEDIUM,326823.740000,19,2027-05-19,True,True,CONTROLLED_SYNTHETIC
C000766,Synthetic Customer 000766,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2020-01-13,False,False,LOW,84547.510000,24,2026-07-22,True,True,CONTROLLED_SYNTHETIC
C000767,Synthetic Customer 000767,INDIVIDUAL,MASS,TR,BRANCH,2020-02-02,False,False,MEDIUM,152405.500000,27,2026-06-22,True,True,CONTROLLED_SYNTHETIC
C000768,Synthetic Customer 000768,INDIVIDUAL,PRIVATE,TR,BRANCH,2022-10-31,False,False,MEDIUM,134320.940000,31,2027-03-30,True,True,CONTROLLED_SYNTHETIC
C000769,Synthetic Customer 000769,INDIVIDUAL,MASS,TR,BRANCH,2025-12-19,False,False,LOW,36968.170000,24,2027-01-13,True,True,CONTROLLED_SYNTHETIC
C000770,Synthetic Customer 000770,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2019-03-14,False,False,LOW,64588.280000,26,2027-08-13,True,True,CONTROLLED_SYNTHETIC
C000771,Synthetic Customer 000771,INDIVIDUAL,AFFLUENT,TR,BRANCH,2018-05-18,False,False,LOW,986900.650000,29,2027-02-05,True,True,CONTROLLED_SYNTHETIC
C000772,Synthetic Customer 000772,INDIVIDUAL,MASS,TR,DIGITAL,2017-01-25,False,False,LOW,74609.100000,21,2026-02-23,True,True,CONTROLLED_SYNTHETIC
C000773,Synthetic Customer 000773,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2022-02-18,False,False,MEDIUM,51589.600000,25,2025-08-17,True,True,CONTROLLED_SYNTHETIC
C000774,Synthetic Customer 000774,INDIVIDUAL,MASS,TR,BRANCH,2023-10-30,False,False,MEDIUM,442629.540000,38,2026-01-22,True,True,CONTROLLED_SYNTHETIC
C000775,Synthetic Customer 000775,INDIVIDUAL,MASS,TR,BRANCH,2025-10-04,False,False,LOW,17543.390000,22,2027-08-05,True,True,CONTROLLED_SYNTHETIC
C000776,Synthetic Customer 000776,CORPORATE,SME,TR,DIGITAL,2025-11-07,False,False,LOW,71496.650000,30,2026-10-06,True,True,CONTROLLED_SYNTHETIC
C000777,Synthetic Customer 000777,INDIVIDUAL,MASS,RS,DIGITAL,2018-04-28,False,False,MEDIUM,683819.010000,27,2026-11-02,True,True,CONTROLLED_SYNTHETIC
C000778,Synthetic Customer 000778,INDIVIDUAL,MASS,TR,DIGITAL,2017-06-03,False,False,MEDIUM,85763.530000,20,2026-12-25,True,True,CONTROLLED_SYNTHETIC
C000779,Synthetic Customer 000779,CORPORATE,CORPORATE,AE,BRANCH,2025-07-09,False,False,MEDIUM,13660.800000,25,2025-10-01,True,True,CONTROLLED_SYNTHETIC
C000780,Synthetic Customer 000780,INDIVIDUAL,AFFLUENT,US,BRANCH,2019-10-01,False,False,LOW,172301.790000,29,2027-02-07,True,True,CONTROLLED_SYNTHETIC
