account_id,customer_id,account_type,currency,opened_date,status,dormant_flag,dormant_since,data_class
A0001343,C001707,CURRENT,TRY,2025-09-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001344,C001416,CURRENT,TRY,2015-06-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001345,C000883,SAVINGS,TRY,2025-09-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001346,C001547,SAVINGS,TRY,2025-12-29,OPEN,True,1745193600000000000,CONTROLLED_SYNTHETIC
A0001347,C001095,CURRENT,TRY,2018-10-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001348,C000924,PAYMENT,TRY,2018-11-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001349,C000046,CURRENT,TRY,2015-06-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001350,C001039,SAVINGS,TRY,2015-04-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001351,C000675,PAYMENT,TRY,2014-11-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001352,C001013,BUSINESS,TRY,2018-09-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001353,C001718,SAVINGS,TRY,2019-04-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001354,C000184,SAVINGS,TRY,2022-09-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001355,C000242,BUSINESS,TRY,2025-06-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001356,C001547,CURRENT,TRY,2022-10-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001357,C001421,CURRENT,TRY,2017-09-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001358,C001029,SAVINGS,TRY,2015-09-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001359,C001653,PAYMENT,TRY,2020-10-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001360,C000814,BUSINESS,TRY,2015-08-23,OPEN,True,1728518400000000000,CONTROLLED_SYNTHETIC
A0001361,C001333,CURRENT,TRY,2019-01-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001362,C001363,CURRENT,TRY,2024-12-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001363,C001800,CURRENT,TRY,2025-05-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001364,C001797,CURRENT,TRY,2019-06-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001365,C001644,PAYMENT,EUR,2019-07-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001366,C000113,CURRENT,TRY,2015-11-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001367,C000970,SAVINGS,TRY,2017-03-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001368,C000753,SAVINGS,TRY,2023-04-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001369,C000986,SAVINGS,TRY,2022-02-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001370,C000192,CURRENT,EUR,2015-11-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001371,C001424,SAVINGS,TRY,2015-06-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001372,C001503,CURRENT,TRY,2024-04-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001373,C001170,SAVINGS,EUR,2025-04-20,OPEN,True,1725408000000000000,CONTROLLED_SYNTHETIC
A0001374,C000187,CURRENT,TRY,2019-10-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001375,C000708,SAVINGS,TRY,2025-09-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001376,C001046,PAYMENT,EUR,2018-07-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001377,C000104,CURRENT,TRY,2023-10-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001378,C000419,PAYMENT,TRY,2024-05-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001379,C000710,CURRENT,TRY,2021-11-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001380,C000232,SAVINGS,EUR,2014-12-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001381,C001602,BUSINESS,USD,2019-04-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001382,C001362,CURRENT,TRY,2024-05-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001383,C000072,CURRENT,USD,2018-02-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001384,C001208,PAYMENT,TRY,2015-08-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001385,C000954,CURRENT,TRY,2018-12-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001386,C000078,SAVINGS,TRY,2016-12-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001387,C001023,BUSINESS,TRY,2020-06-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001388,C000453,SAVINGS,TRY,2015-02-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001389,C000181,PAYMENT,TRY,2024-03-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001390,C001496,CURRENT,TRY,2021-03-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001391,C000205,CURRENT,TRY,2025-09-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001392,C000848,SAVINGS,TRY,2025-01-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001393,C001601,CURRENT,TRY,2020-12-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001394,C000825,CURRENT,TRY,2025-09-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001395,C001619,SAVINGS,TRY,2014-12-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001396,C001708,PAYMENT,TRY,2020-06-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001397,C001350,SAVINGS,TRY,2019-10-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001398,C001371,SAVINGS,TRY,2024-09-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001399,C000337,CURRENT,TRY,2024-02-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001400,C000635,SAVINGS,TRY,2023-04-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001401,C001522,CURRENT,TRY,2018-12-09,OPEN,True,1710201600000000000,CONTROLLED_SYNTHETIC
A0001402,C001440,SAVINGS,TRY,2020-07-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001403,C001492,CURRENT,TRY,2020-12-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001404,C000860,CURRENT,TRY,2019-06-09,OPEN,True,1742947200000000000,CONTROLLED_SYNTHETIC
A0001405,C001762,CURRENT,TRY,2025-10-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001406,C000995,PAYMENT,TRY,2018-03-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001407,C001452,PAYMENT,TRY,2018-09-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001408,C000320,SAVINGS,TRY,2018-12-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001409,C000317,CURRENT,TRY,2024-11-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001410,C000244,PAYMENT,TRY,2023-02-27,OPEN,True,1719532800000000000,CONTROLLED_SYNTHETIC
A0001411,C000467,BUSINESS,TRY,2022-09-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001412,C001420,SAVINGS,TRY,2023-10-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001413,C000144,SAVINGS,TRY,2022-09-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001414,C000929,BUSINESS,USD,2022-01-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001415,C000352,CURRENT,TRY,2025-02-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001416,C000440,CURRENT,TRY,2019-08-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001417,C000549,CURRENT,TRY,2014-12-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001418,C001290,CURRENT,TRY,2025-04-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001419,C001780,PAYMENT,TRY,2018-09-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001420,C000684,CURRENT,TRY,2021-02-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001421,C000651,BUSINESS,TRY,2020-03-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001422,C001010,PAYMENT,TRY,2022-08-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001423,C000371,CURRENT,TRY,2017-10-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001424,C000536,BUSINESS,TRY,2023-08-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001425,C000751,BUSINESS,TRY,2022-02-10,OPEN,True,1740096000000000000,CONTROLLED_SYNTHETIC
A0001426,C001253,CURRENT,TRY,2020-08-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001427,C001618,SAVINGS,TRY,2019-02-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001428,C000210,PAYMENT,TRY,2017-03-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001429,C001768,CURRENT,TRY,2019-11-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001430,C001695,CURRENT,TRY,2021-07-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001431,C001745,PAYMENT,TRY,2025-11-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001432,C001785,CURRENT,TRY,2015-10-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001433,C001550,PAYMENT,TRY,2023-04-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001434,C001017,BUSINESS,TRY,2019-10-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001435,C000118,CURRENT,TRY,2015-01-08,OPEN,True,1732406400000000000,CONTROLLED_SYNTHETIC
A0001436,C000309,CURRENT,TRY,2019-10-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001437,C001115,SAVINGS,USD,2017-05-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001438,C000285,CURRENT,TRY,2017-05-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001439,C001592,BUSINESS,TRY,2019-04-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001440,C001055,CURRENT,TRY,2024-04-18,OPEN,True,1727481600000000000,CONTROLLED_SYNTHETIC
A0001441,C000112,SAVINGS,TRY,2024-09-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001442,C001397,SAVINGS,EUR,2015-01-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001443,C001596,PAYMENT,TRY,2020-09-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001444,C000781,CURRENT,TRY,2015-12-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001445,C001217,CURRENT,TRY,2017-01-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001446,C001694,SAVINGS,TRY,2016-12-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001447,C001610,CURRENT,TRY,2024-05-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001448,C000990,PAYMENT,EUR,2015-02-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001449,C000182,CURRENT,TRY,2025-12-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001450,C001426,PAYMENT,TRY,2018-04-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001451,C001609,SAVINGS,USD,2021-03-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001452,C000945,PAYMENT,TRY,2016-07-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001453,C000243,SAVINGS,USD,2020-02-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001454,C001352,BUSINESS,EUR,2019-05-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001455,C001781,PAYMENT,TRY,2016-01-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001456,C000057,SAVINGS,TRY,2017-04-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001457,C000206,CURRENT,TRY,2019-08-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001458,C001428,CURRENT,TRY,2015-02-14,OPEN,True,1734480000000000000,CONTROLLED_SYNTHETIC
A0001459,C001520,PAYMENT,TRY,2022-08-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001460,C000166,PAYMENT,TRY,2022-07-25,OPEN,True,1711152000000000000,CONTROLLED_SYNTHETIC
A0001461,C000077,BUSINESS,TRY,2018-10-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001462,C000088,CURRENT,TRY,2023-07-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001463,C000047,SAVINGS,TRY,2016-11-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001464,C001670,CURRENT,TRY,2019-08-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001465,C001574,SAVINGS,TRY,2014-12-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001466,C001348,BUSINESS,TRY,2024-03-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001467,C001158,BUSINESS,TRY,2025-05-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001468,C001754,CURRENT,TRY,2018-01-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001469,C001007,SAVINGS,TRY,2015-08-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001470,C001084,CURRENT,TRY,2018-12-10,OPEN,True,1741219200000000000,CONTROLLED_SYNTHETIC
A0001471,C001677,SAVINGS,USD,2025-12-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001472,C001651,CURRENT,TRY,2023-11-29,OPEN,True,1719187200000000000,CONTROLLED_SYNTHETIC
A0001473,C001465,CURRENT,TRY,2018-01-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001474,C001516,CURRENT,TRY,2019-12-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001475,C000563,SAVINGS,TRY,2022-06-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001476,C000709,CURRENT,TRY,2024-09-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001477,C000215,CURRENT,TRY,2023-08-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001478,C000856,SAVINGS,USD,2020-07-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001479,C000915,PAYMENT,TRY,2015-06-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001480,C000344,CURRENT,TRY,2021-08-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001481,C000208,CURRENT,TRY,2025-01-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001482,C001111,BUSINESS,TRY,2018-04-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001483,C001042,SAVINGS,TRY,2019-04-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001484,C001406,CURRENT,USD,2021-08-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001485,C001616,SAVINGS,TRY,2024-04-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001486,C000935,PAYMENT,TRY,2025-07-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001487,C001176,CURRENT,USD,2020-12-01,OPEN,True,1764288000000000000,CONTROLLED_SYNTHETIC
A0001488,C001599,CURRENT,TRY,2024-01-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001489,C000175,SAVINGS,TRY,2023-12-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001490,C001164,PAYMENT,TRY,2016-04-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001491,C000624,SAVINGS,TRY,2017-06-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001492,C001052,SAVINGS,TRY,2015-02-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001493,C000794,SAVINGS,TRY,2018-03-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001494,C001453,BUSINESS,TRY,2026-01-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001495,C000214,PAYMENT,TRY,2019-08-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001496,C000156,SAVINGS,TRY,2017-02-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001497,C001438,SAVINGS,TRY,2022-03-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001498,C000551,CURRENT,TRY,2025-12-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001499,C001208,PAYMENT,TRY,2020-05-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001500,C000070,SAVINGS,TRY,2019-06-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001501,C001763,BUSINESS,USD,2025-09-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001502,C001721,PAYMENT,TRY,2023-07-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001503,C001685,PAYMENT,USD,2025-03-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001504,C001191,BUSINESS,TRY,2019-11-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001505,C001101,SAVINGS,EUR,2017-05-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001506,C000225,PAYMENT,USD,2022-12-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001507,C001644,CURRENT,TRY,2020-03-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001508,C000872,CURRENT,TRY,2024-03-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001509,C000201,PAYMENT,TRY,2022-12-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001510,C000816,PAYMENT,TRY,2022-01-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001511,C000334,SAVINGS,TRY,2023-06-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001512,C001677,CURRENT,TRY,2020-11-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001513,C000565,BUSINESS,TRY,2021-12-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001514,C001037,SAVINGS,TRY,2015-11-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001515,C000314,CURRENT,TRY,2024-12-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001516,C000830,PAYMENT,TRY,2014-11-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001517,C001181,BUSINESS,TRY,2025-12-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001518,C001337,CURRENT,TRY,2018-04-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001519,C001778,CURRENT,TRY,2026-01-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001520,C001620,CURRENT,TRY,2022-12-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001521,C000966,CURRENT,TRY,2023-04-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001522,C001117,PAYMENT,TRY,2014-12-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001523,C001665,SAVINGS,TRY,2022-11-05,OPEN,True,2025-06-26 00:00:00,CONTROLLED_SYNTHETIC
A0001524,C001138,SAVINGS,USD,2016-01-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001525,C000153,PAYMENT,TRY,2019-06-02,OPEN,True,1728345600000000000,CONTROLLED_SYNTHETIC
A0001526,C001731,SAVINGS,TRY,2022-02-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001527,C000634,PAYMENT,TRY,2019-10-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001528,C001045,PAYMENT,TRY,2022-04-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001529,C001022,SAVINGS,USD,2023-11-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001530,C001224,CURRENT,TRY,2024-03-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001531,C000234,CURRENT,TRY,2020-08-06,OPEN,True,1712880000000000000,CONTROLLED_SYNTHETIC
A0001532,C000496,BUSINESS,EUR,2021-01-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001533,C001180,CURRENT,TRY,2025-11-28,OPEN,True,1733097600000000000,CONTROLLED_SYNTHETIC
A0001534,C000800,PAYMENT,TRY,2022-07-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001535,C001401,CURRENT,EUR,2025-02-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001536,C000896,CURRENT,TRY,2021-07-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001537,C001542,SAVINGS,TRY,2021-04-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001538,C000518,BUSINESS,TRY,2015-03-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001539,C000593,SAVINGS,TRY,2015-07-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001540,C000466,PAYMENT,TRY,2021-06-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001541,C000659,CURRENT,USD,2020-09-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001542,C000377,BUSINESS,TRY,2024-12-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001543,C000391,PAYMENT,TRY,2019-10-20,OPEN,True,1715126400000000000,CONTROLLED_SYNTHETIC
A0001544,C000116,CURRENT,TRY,2019-01-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001545,C001162,CURRENT,TRY,2016-03-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001546,C000226,SAVINGS,TRY,2018-03-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001547,C000987,CURRENT,EUR,2018-05-09,OPEN,True,1732060800000000000,CONTROLLED_SYNTHETIC
A0001548,C000846,PAYMENT,TRY,2023-04-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001549,C000422,CURRENT,TRY,2022-10-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001550,C001434,CURRENT,TRY,2021-02-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001551,C000221,SAVINGS,TRY,2015-12-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001552,C000503,BUSINESS,TRY,2018-01-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001553,C001059,PAYMENT,TRY,2021-11-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001554,C000455,PAYMENT,TRY,2016-09-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001555,C001070,PAYMENT,TRY,2022-12-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001556,C000232,CURRENT,TRY,2016-11-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001557,C001761,CURRENT,TRY,2024-04-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001558,C001665,CURRENT,TRY,2017-04-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001559,C001669,SAVINGS,TRY,2023-09-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001560,C001354,BUSINESS,TRY,2019-03-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001561,C001744,BUSINESS,TRY,2015-06-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001562,C000464,CURRENT,USD,2018-07-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001563,C001700,CURRENT,USD,2018-02-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001564,C001767,SAVINGS,TRY,2018-06-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001565,C000328,CURRENT,TRY,2025-09-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001566,C000647,SAVINGS,TRY,2019-11-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001567,C001101,SAVINGS,TRY,2020-04-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001568,C000770,SAVINGS,TRY,2021-06-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001569,C000433,CURRENT,USD,2024-07-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001570,C000172,CURRENT,TRY,2022-05-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001571,C000421,PAYMENT,EUR,2019-03-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001572,C000491,CURRENT,TRY,2019-05-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001573,C001409,BUSINESS,TRY,2016-08-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001574,C000845,CURRENT,EUR,2017-12-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001575,C000918,CURRENT,USD,2025-09-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001576,C000140,PAYMENT,TRY,2023-06-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001577,C001311,PAYMENT,TRY,2019-08-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001578,C001034,SAVINGS,TRY,2016-09-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001579,C000906,CURRENT,TRY,2021-01-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001580,C000678,PAYMENT,TRY,2015-12-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001581,C000520,CURRENT,TRY,2021-09-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001582,C001146,SAVINGS,TRY,2024-12-06,OPEN,True,1718150400000000000,CONTROLLED_SYNTHETIC
A0001583,C001306,SAVINGS,USD,2015-03-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001584,C000039,SAVINGS,TRY,2024-01-03,OPEN,True,1727827200000000000,CONTROLLED_SYNTHETIC
A0001585,C000808,PAYMENT,TRY,2025-05-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001586,C000531,BUSINESS,TRY,2019-12-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001587,C000734,SAVINGS,EUR,2017-01-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001588,C000601,SAVINGS,EUR,2022-07-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001589,C001532,SAVINGS,TRY,2016-12-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001590,C001574,SAVINGS,TRY,2022-10-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001591,C000714,CURRENT,TRY,2015-07-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001592,C000124,CURRENT,TRY,2017-06-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001593,C000099,CURRENT,TRY,2018-06-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001594,C001134,PAYMENT,TRY,2017-12-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001595,C001151,CURRENT,TRY,2025-07-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001596,C000280,CURRENT,TRY,2022-08-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001597,C000998,SAVINGS,TRY,2023-12-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001598,C001219,PAYMENT,TRY,2016-09-28,OPEN,True,2025-06-26 00:00:00,CONTROLLED_SYNTHETIC
A0001599,C000161,CURRENT,TRY,2025-09-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001600,C000783,SAVINGS,TRY,2024-01-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001601,C000423,PAYMENT,TRY,2020-03-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001602,C001416,CURRENT,TRY,2021-04-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001603,C000085,PAYMENT,TRY,2015-07-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001604,C000586,PAYMENT,TRY,2015-10-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001605,C001530,BUSINESS,TRY,2022-08-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001606,C001186,SAVINGS,TRY,2015-03-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001607,C000407,CURRENT,EUR,2024-03-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001608,C000506,PAYMENT,USD,2025-01-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001609,C001037,BUSINESS,TRY,2018-06-02,OPEN,False,,CONTROLLED_SYNTHETIC
