customer_id,geography_score,pep_score,watchlist_score,occupation_score,channel_score,control_gap_score,kyc_risk_score,kyc_risk_band,kyc_overdue_flag,risk_reason
C000001,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C000671,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000672,4.000000,0.000000,0.000000,10.000000,5.000000,0.000000,19.000000,LOW,True,occupation=10; channel=5; geography=4
C000673,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C000674,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C000675,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000676,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000677,14.000000,0.000000,0.000000,2.000000,5.000000,0.000000,21.000000,LOW,True,geography=14; channel=5; occupation=2
C000678,5.000000,0.000000,0.000000,10.000000,2.000000,13.000000,30.000000,MEDIUM,True,KYC control gap=13; occupation=10; geography=5
C000679,5.000000,22.000000,0.000000,10.000000,8.000000,0.000000,45.000000,HIGH,False,PEP=22; occupation=10; channel=8
C000680,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000681,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,True,geography=5; channel=5; occupation=2
C000682,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000683,5.000000,0.000000,0.000000,10.000000,8.000000,12.000000,35.000000,MEDIUM,False,KYC control gap=12; occupation=10; channel=8
C000684,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000685,5.000000,0.000000,0.000000,10.000000,5.000000,0.000000,20.000000,LOW,True,occupation=10; geography=5; channel=5
C000686,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000687,6.000000,0.000000,0.000000,2.000000,8.000000,0.000000,16.000000,LOW,True,channel=8; geography=6; occupation=2
C000688,5.000000,22.000000,0.000000,2.000000,2.000000,12.000000,43.000000,MEDIUM,True,PEP=22; KYC control gap=12; geography=5
C000689,5.000000,0.000000,0.000000,20.000000,2.000000,0.000000,27.000000,LOW,False,occupation=20; geography=5; channel=2
C000690,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000691,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C000692,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000693,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C000694,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000695,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C000696,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000697,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000698,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000699,6.000000,0.000000,0.000000,2.000000,2.000000,12.000000,22.000000,LOW,False,KYC control gap=12; geography=6; occupation=2
C000700,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000701,16.000000,0.000000,0.000000,2.000000,8.000000,0.000000,26.000000,LOW,False,geography=16; channel=8; occupation=2
C000702,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C000703,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C000704,16.000000,0.000000,0.000000,10.000000,8.000000,0.000000,34.000000,MEDIUM,False,geography=16; occupation=10; channel=8
C000705,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C000706,5.000000,0.000000,0.000000,10.000000,2.000000,12.000000,29.000000,MEDIUM,False,KYC control gap=12; occupation=10; geography=5
C000707,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000708,4.000000,0.000000,0.000000,20.000000,8.000000,0.000000,32.000000,MEDIUM,True,occupation=20; channel=8; geography=4
C000709,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000710,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000711,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000712,5.000000,0.000000,0.000000,20.000000,8.000000,0.000000,33.000000,MEDIUM,False,occupation=20; channel=8; geography=5
C000713,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000714,5.000000,0.000000,0.000000,20.000000,8.000000,0.000000,33.000000,MEDIUM,False,occupation=20; channel=8; geography=5
C000715,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000716,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000717,5.000000,0.000000,0.000000,20.000000,2.000000,0.000000,27.000000,LOW,False,occupation=20; geography=5; channel=2
C000718,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000719,5.000000,0.000000,0.000000,2.000000,2.000000,12.000000,21.000000,LOW,True,KYC control gap=12; geography=5; occupation=2
C000720,18.000000,0.000000,0.000000,10.000000,8.000000,13.000000,49.000000,HIGH,False,geography=18; KYC control gap=13; occupation=10
C000721,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000722,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000723,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000724,5.000000,0.000000,35.000000,2.000000,8.000000,0.000000,50.000000,HIGH,True,synthetic screening=35; channel=8; geography=5
C000725,5.000000,0.000000,0.000000,2.000000,8.000000,12.000000,27.000000,LOW,True,KYC control gap=12; channel=8; geography=5
C000726,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000727,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000728,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000729,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C000730,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000731,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C000732,16.000000,0.000000,0.000000,2.000000,5.000000,0.000000,23.000000,LOW,False,geography=16; channel=5; occupation=2
C000733,5.000000,0.000000,0.000000,10.000000,8.000000,12.000000,35.000000,MEDIUM,False,KYC control gap=12; occupation=10; channel=8
C000734,18.000000,0.000000,0.000000,10.000000,8.000000,0.000000,36.000000,MEDIUM,True,geography=18; occupation=10; channel=8
C000735,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000736,6.000000,0.000000,0.000000,2.000000,8.000000,0.000000,16.000000,LOW,True,channel=8; geography=6; occupation=2
C000737,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000738,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000739,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000740,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000741,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C000742,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,False,geography=5; channel=5; occupation=2
C000743,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000744,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C000745,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C000746,5.000000,0.000000,0.000000,20.000000,2.000000,0.000000,27.000000,LOW,True,occupation=20; geography=5; channel=2
C000747,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000748,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C000749,16.000000,0.000000,0.000000,2.000000,5.000000,0.000000,23.000000,LOW,True,geography=16; channel=5; occupation=2
C000750,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000751,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000752,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000753,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C000754,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C000755,5.000000,22.000000,0.000000,10.000000,8.000000,0.000000,45.000000,HIGH,True,PEP=22; occupation=10; channel=8
C000756,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000757,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,True,geography=5; channel=5; occupation=2
C000758,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000759,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C000760,5.000000,0.000000,0.000000,20.000000,8.000000,0.000000,33.000000,MEDIUM,False,occupation=20; channel=8; geography=5
C000761,5.000000,0.000000,0.000000,2.000000,2.000000,13.000000,22.000000,LOW,False,KYC control gap=13; geography=5; occupation=2
C000762,6.000000,0.000000,0.000000,2.000000,8.000000,0.000000,16.000000,LOW,True,channel=8; geography=6; occupation=2
C000763,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000764,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C000765,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C000766,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000767,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C000768,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C000769,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000770,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000771,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000772,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000773,5.000000,0.000000,0.000000,10.000000,5.000000,0.000000,20.000000,LOW,True,occupation=10; geography=5; channel=5
C000774,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C000775,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000776,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000777,18.000000,0.000000,0.000000,10.000000,8.000000,0.000000,36.000000,MEDIUM,False,geography=18; occupation=10; channel=8
C000778,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C000779,14.000000,0.000000,0.000000,10.000000,2.000000,0.000000,26.000000,LOW,True,geography=14; occupation=10; channel=2
C000780,6.000000,0.000000,0.000000,2.000000,2.000000,0.000000,10.000000,LOW,False,geography=6; occupation=2; channel=2
C000781,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000782,5.000000,22.000000,0.000000,10.000000,2.000000,0.000000,39.000000,MEDIUM,False,PEP=22; occupation=10; geography=5
C000783,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C000784,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,False,geography=5; channel=5; occupation=2
C000785,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000786,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000787,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C000788,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,True,geography=5; channel=5; occupation=2
C000789,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000790,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000791,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000792,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000793,5.000000,0.000000,0.000000,20.000000,2.000000,12.000000,39.000000,MEDIUM,False,occupation=20; KYC control gap=12; geography=5
C000794,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000795,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000796,5.000000,0.000000,0.000000,2.000000,2.000000,12.000000,21.000000,LOW,False,KYC control gap=12; geography=5; occupation=2
C000797,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000798,14.000000,0.000000,0.000000,2.000000,8.000000,0.000000,24.000000,LOW,True,geography=14; channel=8; occupation=2
C000799,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000800,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C000801,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000802,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000803,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000804,16.000000,0.000000,0.000000,10.000000,2.000000,0.000000,28.000000,MEDIUM,False,geography=16; occupation=10; channel=2
C000805,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000806,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000807,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000808,14.000000,0.000000,0.000000,2.000000,8.000000,0.000000,24.000000,LOW,False,geography=14; channel=8; occupation=2
C000809,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000810,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000811,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C000812,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000813,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C000814,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,False,geography=5; channel=5; occupation=2
C000815,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,True,geography=5; channel=5; occupation=2
C000816,4.000000,0.000000,0.000000,2.000000,8.000000,0.000000,14.000000,LOW,False,channel=8; geography=4; occupation=2
C000817,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000818,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000819,14.000000,0.000000,0.000000,10.000000,2.000000,0.000000,26.000000,LOW,True,geography=14; occupation=10; channel=2
C000820,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
