customer_id,in_degree,out_degree,total_degree,pagerank,component_size,short_cycle_member,degree_percentile,pagerank_percentile,component_percentile,graph_risk_score
C001739,21,21,42,0.000639,1800,False,90.694444,74.833333,50.027778,62.940000
C001740,10,14,24,0.000431,1800,False,22.416667,26.722222,50.027778,22.200000
C001741,13,12,25,0.001722,1800,True,27.694444,99.333333,50.027778,69.460000
C001742,13,4,17,0.000679,1800,False,3.583333,80.500000,50.027778,34.430000
C001743,16,26,42,0.000618,1800,False,90.694444,71.444444,50.027778,61.750000
C001744,18,27,45,0.000523,1800,False,93.277778,49.555556,50.027778,54.990000
C001745,23,39,62,0.000532,1800,False,99.444444,51.888889,50.027778,57.970000
C001746,12,11,23,0.000490,1800,False,17.750000,42.111111,50.027778,25.950000
C001747,17,11,28,0.000635,1800,False,43.750000,74.444444,50.027778,46.370000
C001748,14,14,28,0.000458,1800,False,43.750000,33.500000,50.027778,32.040000
C001749,9,32,41,0.000292,1800,False,89.222222,3.944444,50.027778,37.610000
C001750,18,8,26,0.000611,1800,False,32.611111,69.611111,50.027778,40.780000
C001751,20,11,31,0.000829,1800,False,60.888889,93.222222,50.027778,58.940000
C001752,19,12,31,0.000563,1800,False,60.888889,59.444444,50.027778,47.120000
C001753,21,20,41,0.000670,1800,False,89.222222,79.555556,50.027778,64.080000
C001754,16,11,27,0.000755,1800,False,37.722222,88.222222,50.027778,49.080000
C001755,12,11,23,0.000392,1800,False,17.750000,18.388889,50.027778,17.650000
C001756,14,14,28,0.000463,1800,False,43.750000,34.722222,50.027778,32.470000
C001757,13,15,28,0.000503,1800,False,43.750000,46.000000,50.027778,36.420000
C001758,14,18,32,0.000416,1800,False,65.777778,23.277778,50.027778,36.170000
C001759,13,16,29,0.000260,1800,False,49.861111,1.722222,50.027778,23.060000
C001760,17,14,31,0.000478,1800,False,60.888889,39.555556,50.027778,40.160000
C001761,11,34,45,0.000302,1800,False,93.277778,5.055556,50.027778,39.420000
C001762,16,11,27,0.000480,1800,False,37.722222,39.777778,50.027778,32.130000
C001763,10,17,27,0.000237,1800,False,37.722222,0.777778,50.027778,18.480000
C001764,13,8,21,0.000410,1800,False,10.777778,22.222222,50.027778,16.550000
C001765,15,11,26,0.000402,1800,False,32.611111,20.666667,50.027778,23.650000
C001766,13,14,27,0.000388,1800,False,37.722222,17.611111,50.027778,24.370000
C001767,17,14,31,0.000734,1800,False,60.888889,86.333333,50.027778,56.530000
C001768,12,12,24,0.000290,1800,False,22.416667,3.777778,50.027778,14.170000
C001769,11,14,25,0.000484,1800,False,27.694444,40.555556,50.027778,28.890000
C001770,14,0,14,0.000655,1800,False,1.777778,77.555556,50.027778,32.770000
C001771,9,15,24,0.000326,1800,False,22.416667,7.055556,50.027778,15.320000
C001772,15,9,24,0.000417,1800,False,22.416667,23.388889,50.027778,21.030000
C001773,20,9,29,0.000559,1800,False,49.861111,58.388889,50.027778,42.890000
C001774,18,6,24,0.000611,1800,False,22.416667,69.722222,50.027778,37.250000
C001775,14,18,32,0.000418,1800,False,65.777778,23.722222,50.027778,36.330000
C001776,16,13,29,0.000456,1800,False,49.861111,33.000000,50.027778,34.000000
C001777,14,10,24,0.000538,1800,False,22.416667,53.388889,50.027778,31.530000
C001778,14,29,43,0.000449,1800,False,91.777778,30.888889,50.027778,47.940000
C001779,13,0,13,0.000528,1800,False,1.416667,51.222222,50.027778,23.430000
C001780,11,12,23,0.000413,1800,False,17.750000,22.888889,50.027778,19.230000
C001781,14,14,28,0.000412,1800,False,43.750000,22.722222,50.027778,28.270000
C001782,10,13,23,0.000324,1800,False,17.750000,6.888889,50.027778,13.630000
C001783,13,16,29,0.000519,1800,False,49.861111,48.944444,50.027778,39.580000
C001784,15,12,27,0.000623,1800,False,37.722222,72.444444,50.027778,43.560000
C001785,19,8,27,0.000608,1800,False,37.722222,69.055556,50.027778,42.380000
C001786,23,16,39,0.002330,1800,True,85.972222,99.944444,50.027778,90.070000
C001787,16,11,27,0.000514,1800,False,37.722222,48.333333,50.027778,35.120000
C001788,11,12,23,0.000463,1800,False,17.750000,34.555556,50.027778,23.310000
C001789,12,14,26,0.000292,1800,False,32.611111,4.111111,50.027778,17.860000
C001790,13,17,30,0.000560,1800,False,55.527778,58.777778,50.027778,45.010000
C001791,13,0,13,0.000546,1800,False,1.416667,55.666667,50.027778,24.980000
C001792,18,13,31,0.000688,1800,False,60.888889,81.500000,50.027778,54.840000
C001793,18,6,24,0.000552,1800,False,22.416667,57.111111,50.027778,32.840000
C001794,10,10,20,0.000437,1800,False,8.277778,28.111111,50.027778,17.740000
C001795,4,14,18,0.000221,1800,False,4.666667,0.333333,50.027778,6.750000
C001796,18,16,34,0.000674,1800,False,73.000000,80.000000,50.027778,58.550000
C001797,17,33,50,0.000519,1800,False,97.194444,49.000000,50.027778,56.170000
C001798,21,10,31,0.000743,1800,False,60.888889,87.111111,50.027778,56.800000
C001799,12,13,25,0.000262,1800,False,27.694444,1.833333,50.027778,15.340000
C001800,14,7,21,0.000317,1800,False,10.777778,6.111111,50.027778,10.910000
