customer_id,transaction_count,total_amount_try,unique_counterparties,maximum_transaction_try,turnover_deviation,cash_ratio,high_risk_ratio,out_in_ratio,anomaly_score,anomaly_flag
C000696,30.000000,41263.090000,30.000000,5566.840000,0.534484,0.134595,0.029596,1.597870,55.170000,False
C000697,16.000000,15828.470000,16.000000,2825.000000,0.209819,0.088820,0.000000,0.522270,43.890000,False
C000698,22.000000,180807.660000,21.000000,37824.950000,0.402869,0.077102,0.000000,0.875967,6.720000,False
C000699,29.000000,160979.560000,28.000000,21750.920000,0.454587,0.172590,0.000000,1.102885,14.110000,False
C000700,27.000000,23351.450000,27.000000,4386.360000,0.483520,0.211588,0.015381,0.814581,38.500000,False
C000701,49.000000,434413.710000,49.000000,55815.090000,0.885966,0.161307,0.036031,1.119341,82.060000,False
C000702,27.000000,182652.540000,27.000000,54145.920000,0.566122,0.139508,0.000000,0.782690,29.670000,False
C000703,19.000000,1261946.170000,19.000000,231379.670000,0.369776,0.383398,0.000000,1.964510,92.060000,False
C000704,59.000000,349725.840000,59.000000,20614.080000,1.137753,0.171263,0.008281,0.810357,88.500000,False
C000705,15.000000,8790.020000,15.000000,1972.630000,0.281244,0.016000,0.000000,1.488455,54.000000,False
C000706,17.000000,38123.670000,17.000000,7058.110000,0.303439,0.306854,0.000000,2.354790,56.170000,False
C000707,45.000000,23888.490000,45.000000,2268.380000,0.810728,0.110277,0.000000,1.640940,66.220000,False
C000708,45.000000,167620.320000,45.000000,13315.710000,0.691463,0.059120,0.018682,0.839141,73.500000,False
C000709,25.000000,614543.040000,25.000000,62732.250000,0.381418,0.195809,0.000000,0.719864,53.280000,False
C000710,23.000000,24684.830000,23.000000,3865.020000,0.223707,0.299360,0.000000,0.881955,38.060000,False
C000711,37.000000,37835.950000,37.000000,3364.770000,0.624000,0.203786,0.000000,1.321832,50.170000,False
C000712,26.000000,60819.970000,26.000000,9930.500000,0.335878,0.294397,0.000000,1.019096,25.610000,False
C000713,20.000000,173476.510000,20.000000,34546.830000,0.384578,0.144892,0.000000,1.621093,15.610000,False
C000714,26.000000,35012.380000,26.000000,5503.370000,0.448228,0.173686,0.000000,0.782117,5.220000,False
C000715,16.000000,6281.460000,16.000000,917.720000,0.250550,0.029976,0.000000,0.657303,47.060000,False
C000716,23.000000,337706.440000,23.000000,48504.690000,2.361186,0.836640,0.000000,0.132896,93.280000,False
C000717,15.000000,7645.240000,15.000000,2227.140000,0.318552,0.096198,0.000000,0.355900,45.330000,False
C000718,15.000000,35960.820000,15.000000,11990.000000,0.275122,0.573017,0.000000,5.678085,89.940000,False
C000719,14.000000,165934.670000,14.000000,35095.740000,0.237842,0.055213,0.000000,3.045382,69.670000,False
C000720,23.000000,176616.300000,23.000000,39281.480000,0.356548,0.265816,0.000000,0.499457,30.780000,False
C000721,23.000000,118564.970000,23.000000,31633.760000,0.648545,0.089594,0.027185,3.062283,65.060000,False
C000722,24.000000,106442.150000,24.000000,13289.650000,0.654449,0.000000,0.000000,0.857739,36.060000,False
C000723,17.000000,357099.030000,17.000000,69378.750000,0.224481,0.036179,0.000000,2.501379,68.000000,False
C000724,16.000000,215190.580000,16.000000,113208.040000,2.161601,0.026447,0.927893,37.561994,99.720000,True
C000725,26.000000,57485.660000,26.000000,7592.740000,0.273622,0.193913,0.000000,0.856664,7.390000,False
C000726,25.000000,18550.520000,24.000000,3228.030000,0.344711,0.337963,0.000000,0.834261,34.830000,False
C000727,24.000000,50498.740000,24.000000,6565.740000,0.417802,0.068251,0.000000,1.063250,6.000000,False
C000728,33.000000,292184.150000,33.000000,35403.820000,0.535883,0.057345,0.000000,1.195550,42.720000,False
C000729,13.000000,72677.510000,13.000000,12048.790000,0.224318,0.260424,0.000000,0.893407,65.220000,False
C000730,68.000000,721970.230000,68.000000,59998.720000,1.392364,0.215500,0.000000,1.733028,94.780000,False
C000731,27.000000,107352.450000,27.000000,20158.670000,0.808863,0.081826,0.000000,1.155635,30.220000,False
C000732,19.000000,82791.160000,19.000000,14006.520000,0.235375,0.084331,0.000000,1.404637,18.940000,False
C000733,46.000000,51791.350000,46.000000,4097.370000,0.570879,0.178975,0.011322,0.604741,70.500000,False
C000734,26.000000,1205820.370000,26.000000,209018.470000,0.492954,0.178788,0.000000,1.361772,83.440000,False
C000735,29.000000,46970.070000,29.000000,3857.530000,0.322480,0.087927,0.000000,0.530511,27.670000,False
C000736,23.000000,303559.340000,23.000000,116004.740000,2.032389,0.036114,0.695690,4.392861,97.500000,True
C000737,49.000000,87736.610000,49.000000,13665.190000,0.652791,0.177977,0.010492,0.392939,74.890000,False
C000738,19.000000,367119.800000,19.000000,92243.700000,0.275156,0.344957,0.000000,0.800500,67.060000,False
C000739,21.000000,452265.100000,21.000000,118089.800000,0.379486,0.084029,0.000000,0.755740,55.940000,False
C000740,20.000000,167958.270000,20.000000,17453.730000,0.245365,0.116389,0.000000,0.504117,14.780000,False
C000741,15.000000,5779.660000,15.000000,1979.250000,0.230096,0.000000,0.000000,0.781004,59.000000,False
C000742,39.000000,459425.330000,39.000000,76960.720000,1.403761,0.015557,0.012740,0.277296,83.000000,False
C000743,22.000000,104049.260000,22.000000,27228.930000,0.364590,0.071979,0.000000,1.538441,5.780000,False
C000744,23.000000,313399.520000,23.000000,42744.840000,0.354597,0.219153,0.000000,1.023339,17.220000,False
C000745,28.000000,123337.470000,28.000000,16032.680000,0.365107,0.208651,0.000000,0.866236,5.500000,False
C000746,22.000000,26063.430000,22.000000,7468.110000,0.353109,0.098950,0.000000,1.313636,1.610000,False
C000747,19.000000,83302.490000,19.000000,16230.770000,0.479789,0.033553,0.000000,0.832336,20.170000,False
C000748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C000749,27.000000,367335.200000,27.000000,110701.180000,1.094081,0.044528,0.555010,3.086224,95.670000,True
C000750,22.000000,31200.360000,22.000000,6753.280000,0.373513,0.151773,0.000000,1.805858,8.440000,False
C000751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C000752,18.000000,110284.210000,18.000000,16040.440000,0.303900,0.117885,0.058943,4.145377,80.500000,False
C000753,15.000000,9697.140000,15.000000,1957.690000,0.404047,0.019542,0.000000,2.468554,59.440000,False
C000754,24.000000,37243.530000,23.000000,6532.430000,0.374873,0.268449,0.000000,0.795451,20.830000,False
C000755,42.000000,78602.720000,41.000000,7680.190000,0.727032,0.218387,0.000000,0.564184,59.720000,False
C000756,24.000000,234581.130000,24.000000,156431.850000,1.121188,0.145653,0.000000,0.344284,74.220000,False
C000757,26.000000,53684.110000,26.000000,7152.790000,0.388840,0.241339,0.000000,0.934756,5.110000,False
C000758,16.000000,17268.830000,16.000000,3283.620000,0.245336,0.017206,0.000000,2.544840,59.330000,False
C000759,18.000000,287217.130000,18.000000,48201.360000,0.331403,0.094207,0.000000,0.731451,40.000000,False
C000760,52.000000,4399586.630000,52.000000,481847.380000,1.098655,0.194773,0.000000,0.413605,99.560000,True
C000761,29.000000,264537.360000,29.000000,54964.840000,0.623185,0.098347,0.000000,1.270165,40.220000,False
C000762,27.000000,213822.500000,27.000000,27166.000000,0.498869,0.072160,0.000000,0.647456,19.830000,False
C000763,18.000000,197002.470000,18.000000,67201.910000,0.447581,0.109610,0.000000,0.458292,49.500000,False
C000764,17.000000,30250.230000,17.000000,4718.980000,0.467128,0.140084,0.000000,1.786681,33.830000,False
C000765,28.000000,455458.150000,28.000000,49428.360000,0.464530,0.031703,0.000000,3.617031,72.060000,False
C000766,37.000000,224455.520000,37.000000,53728.400000,0.884929,0.123529,0.000000,0.628706,57.780000,False
C000767,18.000000,222304.830000,18.000000,36923.540000,0.486213,0.139714,0.000000,2.175979,42.670000,False
C000768,34.000000,162730.780000,34.000000,14403.140000,0.403836,0.106560,0.012820,0.960101,47.720000,False
C000769,43.000000,107010.540000,43.000000,13069.590000,0.964889,0.031398,0.000000,0.705969,69.830000,False
C000770,58.000000,160179.410000,58.000000,16410.910000,0.826669,0.189011,0.000000,1.938650,81.220000,False
C000771,40.000000,1720440.820000,39.000000,115036.940000,0.581092,0.175346,0.000000,0.904767,90.890000,False
C000772,14.000000,64028.660000,14.000000,11572.240000,0.286063,0.039762,0.000000,1.308438,55.670000,False
C000773,17.000000,59791.470000,17.000000,19222.450000,0.386328,0.074381,0.000000,0.597809,32.170000,False
C000774,19.000000,309798.110000,18.000000,59324.450000,0.233301,0.274645,0.000000,0.617901,57.330000,False
C000775,23.000000,24383.620000,23.000000,4071.260000,0.463301,0.140900,0.045136,0.725376,47.390000,False
C000776,28.000000,114958.950000,28.000000,18799.940000,0.535964,0.262405,0.000000,1.191180,24.170000,False
C000777,25.000000,1025692.660000,25.000000,90818.360000,0.499983,0.279074,0.000000,0.908110,77.060000,False
C000778,27.000000,174635.310000,27.000000,21062.540000,0.678747,0.090554,0.000000,1.248364,21.830000,False
C000779,23.000000,21676.660000,23.000000,4099.230000,0.528926,0.014864,0.000000,0.423408,32.000000,False
C000780,26.000000,192677.300000,26.000000,21383.360000,0.372752,0.198522,0.000000,0.525882,15.440000,False
C000781,22.000000,25195.940000,22.000000,5261.130000,0.209867,0.112953,0.050303,0.544839,57.060000,False
C000782,38.000000,298080.070000,38.000000,37747.030000,1.079333,0.192246,0.000000,0.586621,60.500000,False
C000783,28.000000,109270.200000,28.000000,13429.700000,0.422793,0.148437,0.000000,1.761128,13.780000,False
C000784,25.000000,16692.090000,25.000000,3175.890000,0.695504,0.256291,0.000000,0.594994,28.560000,False
C000785,42.000000,21741.400000,42.000000,1709.170000,0.905892,0.162801,0.000000,1.077570,63.060000,False
C000786,48.000000,60999.650000,48.000000,4273.240000,0.716086,0.201775,0.000000,0.954281,64.280000,False
C000787,22.000000,178574.240000,22.000000,25538.030000,0.459661,0.243090,0.084394,2.606970,77.780000,False
C000788,21.000000,20085.090000,21.000000,3520.100000,0.240216,0.063905,0.000000,3.359500,49.220000,False
C000789,14.000000,81079.830000,14.000000,17652.230000,0.212959,0.080774,0.000000,1.215111,51.610000,False
C000790,27.000000,426265.270000,27.000000,59780.630000,0.434467,0.075910,0.040968,1.141986,63.780000,False
C000791,29.000000,103924.970000,29.000000,11171.430000,0.331484,0.049871,0.041289,0.852802,58.890000,False
C000792,25.000000,38842.100000,25.000000,5257.130000,0.322068,0.039484,0.000000,1.075838,16.560000,False
C000793,34.000000,240236.450000,34.000000,18970.510000,0.645255,0.167742,0.000000,1.092102,36.720000,False
C000794,12.000000,19001.470000,12.000000,5966.230000,0.183051,0.442358,0.000000,1.615953,80.780000,False
C000795,45.000000,60255.300000,45.000000,8592.590000,0.501021,0.181090,0.000000,0.860213,61.440000,False
C000796,22.000000,85279.110000,22.000000,16021.760000,0.292143,0.144037,0.000000,2.316799,19.000000,False
C000797,44.000000,97551.720000,44.000000,10154.390000,0.949325,0.136045,0.000000,0.604594,61.830000,False
C000798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C000799,25.000000,1079593.640000,25.000000,368807.610000,1.808494,0.111933,0.000000,1.234080,93.440000,False
C000800,42.000000,181993.530000,42.000000,30382.250000,0.962459,0.212280,0.000000,0.481670,67.000000,False
C000801,26.000000,65171.320000,26.000000,6144.920000,0.506499,0.282868,0.000000,1.129353,28.940000,False
C000802,22.000000,638166.740000,22.000000,95344.830000,0.233528,0.135285,0.000000,0.935509,60.670000,False
C000803,22.000000,99415.670000,22.000000,15387.820000,0.276371,0.093511,0.000000,1.939550,11.720000,False
C000804,45.000000,35722.190000,45.000000,6002.980000,0.820666,0.233234,0.000000,1.492566,68.330000,False
C000805,51.000000,19700.680000,51.000000,1561.560000,0.441542,0.267602,0.000000,0.606421,79.110000,False
C000806,29.000000,49636.750000,29.000000,4832.760000,0.530360,0.078127,0.000000,0.695167,23.440000,False
C000807,21.000000,83461.200000,21.000000,15114.120000,0.466728,0.091353,0.000000,1.208787,1.330000,False
C000808,22.000000,235280.180000,21.000000,38848.900000,0.264309,0.128474,0.000000,1.916490,28.440000,False
C000809,43.000000,35579.860000,43.000000,2896.370000,0.692388,0.174375,0.000000,1.438438,61.170000,False
C000810,26.000000,249169.360000,26.000000,35113.830000,0.422812,0.035485,0.000000,1.152223,25.720000,False
C000811,27.000000,232042.140000,27.000000,47947.550000,9.668423,0.961307,0.000000,0.018747,98.560000,True
C000812,50.000000,158540.470000,49.000000,15853.480000,0.862938,0.150885,0.000000,0.457638,71.390000,False
C000813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C000814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C000815,34.000000,90214.980000,34.000000,9683.630000,0.819386,0.129783,0.000000,1.082360,35.330000,False
C000816,23.000000,191159.530000,23.000000,39809.750000,0.705843,0.224059,0.000000,0.686805,26.170000,False
C000817,45.000000,27345.480000,44.000000,2259.560000,0.726897,0.249799,0.000000,1.820995,70.330000,False
C000818,24.000000,231746.770000,24.000000,35354.670000,0.347482,0.162555,0.000000,1.772074,16.220000,False
C000819,25.000000,26796.340000,25.000000,4365.090000,0.380132,0.108728,0.000000,2.553481,26.670000,False
C000820,25.000000,28058.810000,25.000000,2521.740000,0.413102,0.290673,0.000000,1.490590,32.560000,False
C000821,18.000000,200404.720000,18.000000,49800.380000,0.475450,0.114253,0.000000,0.848919,40.670000,False
C000822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C000823,27.000000,22570.470000,27.000000,3684.800000,0.497681,0.164709,0.000000,1.429508,13.280000,False
C000824,11.000000,62481.510000,11.000000,18621.830000,0.300927,0.527510,0.000000,3.151623,90.440000,False
C000825,26.000000,231172.080000,26.000000,73973.270000,0.714412,0.126475,0.000000,1.388202,44.670000,False
C000826,24.000000,15664.900000,24.000000,3867.970000,0.569856,0.368236,0.000000,0.228342,52.280000,False
C000827,21.000000,207994.850000,21.000000,26530.770000,0.494615,0.166643,0.000000,1.034128,6.280000,False
C000828,15.000000,508445.100000,15.000000,98648.290000,0.232940,0.000000,0.000000,2.480151,80.220000,False
C000829,30.000000,2221158.700000,30.000000,446893.690000,0.613282,0.087105,0.000000,0.804070,96.560000,True
C000830,28.000000,8956.290000,27.000000,691.320000,0.373179,0.233053,0.000000,0.895848,21.280000,False
C000831,26.000000,86704.900000,26.000000,28247.730000,0.897198,0.042846,0.000000,1.914548,46.560000,False
C000832,44.000000,131844.220000,44.000000,16269.070000,0.671168,0.220525,0.000000,1.414036,59.890000,False
C000833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C000834,53.000000,125953.550000,51.000000,25948.290000,0.897263,0.311018,0.015164,0.614532,82.830000,False
C000835,20.000000,238262.700000,20.000000,30002.250000,0.191215,0.229944,0.000000,2.128849,43.560000,False
C000836,18.000000,140968.660000,18.000000,20087.290000,0.212274,0.033956,0.000000,0.417840,36.780000,False
C000837,27.000000,177404.350000,27.000000,33928.250000,0.579670,0.093959,0.000000,1.133670,12.720000,False
C000838,17.000000,328288.900000,17.000000,45277.120000,0.285129,0.137919,0.162488,1.974273,89.220000,False
C000839,5.000000,219246.190000,5.000000,46392.780000,1.898056,1.000000,0.000000,0.000000,97.220000,True
C000840,24.000000,72086.880000,24.000000,11645.950000,0.629386,0.140015,0.000000,1.479193,2.780000,False
C000841,17.000000,25994.450000,17.000000,4290.300000,0.427294,0.060704,0.000000,1.911454,40.330000,False
C000842,15.000000,6613.950000,15.000000,1266.780000,0.275581,0.036084,0.000000,1.247395,48.610000,False
C000843,13.000000,27953.620000,13.000000,6388.330000,0.288731,0.309796,0.000000,1.348436,67.170000,False
C000844,37.000000,1044683.110000,37.000000,234626.210000,1.018923,0.156866,0.053992,1.302542,92.830000,False
C000845,38.000000,1080585.940000,38.000000,135329.060000,1.047066,0.151249,0.000000,1.123584,82.280000,False
C000846,29.000000,216339.960000,29.000000,20709.360000,0.753630,0.096384,0.000000,0.936870,28.000000,False
C000847,70.000000,329659.950000,70.000000,45898.880000,2.779414,0.719722,0.000000,0.266135,97.610000,True
C000848,19.000000,33629.610000,18.000000,4463.570000,0.289880,0.327996,0.000000,1.470792,47.280000,False
C000849,29.000000,390579.760000,28.000000,54695.710000,0.685594,0.141641,0.000000,1.273020,45.060000,False
C000850,17.000000,288606.710000,17.000000,58433.350000,0.318594,0.288390,0.000000,3.140626,70.560000,False
C000851,56.000000,66852.230000,56.000000,7304.820000,1.110777,0.115755,0.000000,1.420868,78.670000,False
C000852,26.000000,55560.430000,26.000000,9928.680000,0.501052,0.227245,0.000000,1.876417,15.780000,False
C000853,21.000000,34602.050000,20.000000,4315.990000,0.352496,0.107722,0.000000,1.355661,3.780000,False
C000854,24.000000,54071.880000,24.000000,6544.110000,0.469537,0.038526,0.000000,2.154305,25.440000,False
C000855,20.000000,36013.310000,20.000000,5801.600000,0.242405,0.192310,0.000000,1.242241,16.440000,False
C000856,23.000000,392371.670000,22.000000,59463.650000,0.391401,0.165811,0.000000,2.064721,46.500000,False
C000857,44.000000,24931.660000,44.000000,1871.250000,0.576484,0.351085,0.000000,0.690485,76.170000,False
C000858,18.000000,28476.940000,18.000000,5331.370000,0.373960,0.090418,0.000000,1.143212,24.390000,False
C000859,63.000000,117880.410000,62.000000,8750.190000,0.993902,0.147221,0.000000,2.019981,89.110000,False
